disease,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Energy,yellow_ratio,skewness_x,skewness_y,kurtosis_x,kurtosis_y
1,52.74215698,62.02679443,44.82467651,61.8754556,71.41554479,53.73642798,262.085785,0.970271918,0.506923048,8.240349349,0.416086178,0.010852663,-0.208918661,-0.556714717,2.273495602,2.542613252
0,51.66517639,57.52389526,34.29737854,64.97324161,69.65828793,43.07427514,257.3103868,0.969364558,0.563003009,7.419108664,0.488918861,0.010856112,0.095126148,-0.35715104,2.585090217,2.153965919
3,20.59405518,25.23161316,15.00698853,49.37706994,60.16489504,36.08633091,103.5825319,0.98238798,0.82688448,3.210148785,0.784532409,0.010859027,-0.423872536,0.504370653,2.42929486,2.808850519
1,35.36662292,43.02635193,26.48876953,49.52989853,56.76726837,39.07221202,207.2164974,0.961976822,0.542365676,7.762049109,0.450113836,0.010859301,-0.485225003,-0.108250212,2.629717682,2.0827613
0,42.64202881,48.33752441,27.21992493,55.73271479,60.80441697,36.98214151,182.5529168,0.97117816,0.581093895,7.092499138,0.49428171,0.010870361,0.129750788,-0.226411405,2.139055073,2.392187661
5,47.28317261,61.81777954,30.9584198,60.01709134,76.13077937,39.65878631,193.5830871,0.978363896,0.573243155,7.118043329,0.492335128,0.010871969,-0.383602231,-0.34347394,2.174478905,2.3793406
0,52.58003235,59.97229004,24.85128784,60.38566369,68.09042446,33.71064705,158.7519279,0.978959367,0.536481455,7.796067873,0.451976515,0.010881113,0.118554646,-0.033001251,2.074002558,2.059262074
0,22.05741882,29.28300476,10.54302979,42.49811917,53.6305535,24.37700834,113.7430201,0.973972369,0.756871595,4.548723916,0.689820747,0.010881199,0.196345346,-0.013015646,2.271256034,2.0786877
3,47.8626709,60.15406799,28.33644104,57.97088761,67.82964274,38.48518876,264.8837115,0.964492923,0.506903802,8.358105431,0.419654047,0.010882671,-0.125643879,-0.073644002,2.19728224,2.04898919
3,64.06674194,78.09674072,37.37968445,61.31032187,71.17296675,39.46289779,292.259382,0.964228461,0.409431653,9.544247133,0.328777656,0.010899672,-0.058215036,-0.085396783,2.09937554,2.040958865
4,70.09735107,81.59159851,55.01522827,78.51421921,87.70805223,70.12451746,468.1704153,0.965401845,0.473650879,9.000739724,0.359071221,0.010900173,0.355234054,0.308619965,2.18721399,2.107013229
0,23.42486572,25.66374207,13.52482605,49.83219951,53.99172555,30.38368524,146.1822908,0.97083869,0.784314075,3.932804123,0.740933733,0.010935601,0.383573995,-0.135066979,2.42830181,1.957867715
3,48.69874573,59.31474304,33.20944214,62.75604576,74.565663,43.60409074,166.7847655,0.981606709,0.583850255,6.999973229,0.512094732,0.010956065,0.265719296,-0.238497541,2.291353699,2.011550028
5,36.7686615,50.12710571,21.94754028,53.3516494,69.43155129,34.97138977,251.3535479,0.965530159,0.599108775,6.960285315,0.518626622,0.01096108,0.028306724,0.084246443,1.93554481,1.960727341
5,48.06932068,56.57493591,33.10145569,60.60159826,69.74796853,42.42942001,221.0382152,0.97278618,0.566023794,7.150848213,0.499183857,0.010964912,-0.099644094,-0.014812849,2.210466556,2.333379413
9,59.05163574,79.00440979,34.36070251,62.07381712,80.86670462,38.38858922,132.2115705,0.986555622,0.518608787,8.074983611,0.396454362,0.01097561,0.02029621,0.209977504,2.149393896,2.243376311
0,51.30383301,60.41862488,25.24465942,65.65085383,76.53007704,33.72590266,116.2849259,0.987548033,0.613902578,6.482005664,0.536325616,0.010983544,0.170682086,-0.220843998,2.173130615,2.138277458
1,25.63935852,30.69181824,17.9389801,44.79504842,52.13512334,31.86943861,233.0931278,0.94811584,0.652394018,6.044548988,0.573774054,0.010987286,0.09986363,0.063740764,2.073808214,2.229633539
0,31.4256134,37.58778381,20.38618469,55.99058363,65.95222466,37.58002185,119.3407552,0.983261291,0.7311029,4.823554283,0.678558975,0.010987733,0.052859619,-0.160354814,2.018638727,1.961672273
0,42.69953918,59.82154846,38.28881836,50.79190853,67.97298546,45.1858101,171.0676983,0.976284785,0.537030674,7.792027436,0.440346826,0.010987936,0.144425621,-0.261899617,2.180156083,2.22159457
5,64.94467163,75.23080444,43.75111389,63.32827552,71.09835588,43.5034258,319.9899132,0.962413113,0.438620409,8.91097438,0.363914249,0.011002106,-0.130437012,0.013571336,2.130849315,2.128467992
5,43.84965515,56.69081116,22.0030365,60.12680332,76.156366,34.39307683,200.1358705,0.977077243,0.611567604,6.560121028,0.535463588,0.01101726,0.051554432,0.012547161,2.154740927,1.976506422
9,58.44914246,75.05802917,31.10922241,63.3217707,79.10589902,34.95281072,85.79278129,0.991006392,0.569493679,7.57177699,0.416971784,0.01104159,-0.284076455,-0.271842018,2.220014556,2.174853317
5,33.82751465,47.82511902,22.25904846,55.87574938,77.08363603,36.50713773,166.7006192,0.980903066,0.698798619,5.305070451,0.626005414,0.011043913,0.096790221,-0.204698013,2.226592951,2.513384255
5,47.56977844,65.28088379,34.93258667,59.53567242,79.11989675,44.70961677,262.7971503,0.972492897,0.56127142,7.343544374,0.490794553,0.011045787,-0.498743831,-0.186125688,2.547284261,1.952141986
9,40.89752197,51.48995972,20.17041016,57.26437128,69.94080306,30.80110323,167.295684,0.977866278,0.617134311,6.581556669,0.549570975,0.011052867,0.022566079,-0.162330516,2.002157365,2.219700322
4,51.2040863,62.61489868,24.70516968,62.1788003,73.61640699,33.36176699,147.2993087,0.982766573,0.545816223,7.648673692,0.471994521,0.011054337,-0.021797256,0.107310171,2.188058801,2.103581854
4,38.32452393,47.74053955,20.92082214,54.85431144,66.18256169,31.9303948,189.2255671,0.972604774,0.607124213,6.729607723,0.54101922,0.011057614,-0.379309788,-0.379277492,2.391748804,2.276847073
9,45.87701416,67.83325195,18.94102478,54.53770343,76.51687374,27.49252747,177.3894658,0.978276307,0.536738609,7.807482124,0.444299786,0.011061587,0.150604644,-0.159973159,2.18882042,2.110295329
5,53.63806152,71.82466125,43.30615234,62.47252775,81.96763141,50.82096574,219.9861283,0.978990849,0.548355276,7.525961472,0.453518536,0.011075469,0.034053361,-0.016134566,2.112793867,2.080421788
5,37.16567993,55.8157196,14.99983215,48.84462706,67.07939425,23.76677842,260.7745799,0.958162548,0.536990311,7.733251826,0.460031489,0.011079753,0.035770087,-0.181326917,2.587609283,2.187383511
0,47.67295837,58.66757202,35.80453491,54.52887871,63.54435223,40.70047865,287.7018182,0.956775908,0.490008114,8.404359831,0.40984304,0.011099528,0.100699299,-0.043466951,2.21207064,2.060663635
4,32.67047119,46.14524841,26.85720825,52.0035061,68.96603977,43.01802142,248.6198811,0.96637154,0.634341936,6.446111208,0.567508549,0.011109144,-0.220476793,-0.347512597,2.235022475,2.123803294
1,49.24157715,51.25013733,25.4790802,61.50701087,62.76934498,33.20411702,174.3700374,0.974613599,0.534607607,7.909113167,0.445522687,0.011116675,-0.286644874,-0.143562559,2.320797108,1.972589277
3,44.50541687,52.704422,37.40316772,63.68034909,73.59473499,56.63401841,275.6476101,0.970608722,0.58217599,7.191391449,0.497633674,0.011130137,-0.095832702,-0.596111598,1.890814642,2.186693514
9,36.26486206,51.6887207,18.629776,52.18257727,71.29427399,30.24730834,140.9552137,0.980795907,0.633339762,6.363466814,0.547205477,0.011131957,0.721798384,0.056735338,3.235675255,2.093876178
0,35.0012207,44.84924316,14.08830261,53.06795937,65.57204878,25.60834598,108.619683,0.983177933,0.671500193,5.79242718,0.590283214,0.011136261,0.146616703,-0.077840712,2.16912766,2.152149661
5,62.69038391,82.4050293,52.54859924,66.09257887,84.72179949,59.3750716,309.246135,0.973168083,0.472482634,8.623489794,0.397349026,0.011138286,0.149901885,-0.206442843,2.451670728,2.13195522
4,43.41369629,54.40545654,24.09762573,58.51510058,71.77182794,34.9115646,189.2360589,0.976524985,0.590026427,7.004185464,0.515237794,0.011141419,-0.183994468,-0.388755713,2.117919081,2.470349066
0,45.19210815,52.57775879,28.38781738,65.10490161,75.33848624,41.90270612,142.1488491,0.984803343,0.659678453,5.721517901,0.589464422,0.011154088,-0.203823,-0.325793488,2.247388917,2.169172878
0,48.65975952,54.7177887,34.07366943,66.05466594,73.54621125,47.2329517,267.0726089,0.971164524,0.595333953,6.885864891,0.513054462,0.011160804,0.634580844,-0.352360303,3.023673729,2.17865675
1,65.20323181,81.66671753,57.09403992,53.52910701,62.25786157,46.95515143,256.3707061,0.960824979,0.312462557,10.82785415,0.2076385,0.011167647,0.036890088,-0.033326139,1.983552934,2.01580305
5,57.03334045,75.74562073,37.69871521,63.81044834,83.16362493,42.01019057,151.0398421,0.985616095,0.550351816,7.364127446,0.456348532,0.011173549,-0.017271064,-0.055525839,2.162398885,2.199053282
9,29.48374939,40.05465698,14.55441284,45.32186741,57.75292489,26.06084774,111.2187844,0.977840267,0.63923694,6.375927863,0.549668657,0.011179154,-0.148236756,0.112959605,2.150761034,2.060846234
4,45.73124695,57.85186768,28.96435547,57.03882461,69.69802308,39.39450641,182.2188236,0.976511618,0.555909834,7.501410179,0.479124816,0.011202442,-0.158441983,-0.130443985,2.118955263,2.160862427
9,43.43141174,52.80784607,23.87020874,60.86116459,72.88888823,35.06905985,140.9427702,0.983252044,0.629126947,6.397074891,0.557607998,0.011204598,0.134410994,0.103647309,2.336897736,2.288389491
5,53.76325989,70.6275177,34.13581848,55.70899803,69.51317031,37.77241226,274.4377294,0.963290248,0.445343768,9.062083598,0.350330429,0.011213647,-0.142656608,-0.315137572,2.147551425,2.054348799
1,30.92630005,38.78277588,21.7205658,52.0652312,63.31666852,37.94343407,163.1529868,0.974778312,0.684450762,5.572611464,0.61880428,0.011216789,0.297417337,-0.331015091,2.615927304,2.00974228
9,61.71627808,86.73521423,26.9490509,63.55906447,86.38837884,31.24685308,163.5355792,0.984584949,0.492425114,8.413541963,0.381454709,0.011224875,0.310647894,-0.272769545,2.309464824,2.254000192
9,38.71217346,52.99009705,18.70046997,52.51952438,68.88558724,28.20987633,141.7142996,0.979698241,0.605847336,6.733006577,0.522464639,0.011235087,-0.214183318,-0.444775098,2.170028513,2.557315156
9,45.92185974,62.75883484,23.53785706,55.10729653,71.9791886,31.69086051,191.1391205,0.97509637,0.544626345,7.652832715,0.453162263,0.011244926,0.306938574,-0.201621086,2.200947865,2.080380343
0,47.07876587,57.38490295,34.37516785,58.12617362,67.3726036,41.52642546,178.3084114,0.976273192,0.557038003,7.459241639,0.474258943,0.011259026,-0.039945002,0.030702245,2.122031964,2.108857476
3,17.94526672,21.66496277,14.44828796,39.21263077,45.19829874,30.39285538,117.4122824,0.966129705,0.739436048,4.656195007,0.678348846,0.011259473,-0.022041738,0.03386827,2.555006209,1.677973786
5,32.04420471,43.40779114,23.31503296,52.04885666,68.20421999,38.78736461,236.3357203,0.967091261,0.662341373,5.883553438,0.601731147,0.011271747,-0.459128423,-0.15201157,2.571480716,1.946779118
5,39.45294189,52.92205811,24.98449707,54.07798489,69.87432063,36.03298419,230.811985,0.969034054,0.588639052,6.968360669,0.518690269,0.011283773,0.228612688,-0.294972657,2.22797693,2.28516036
6,37.14978027,45.09593201,26.66442871,59.57365433,69.79295944,46.61986296,276.4677792,0.966222244,0.642402326,6.291936574,0.587371531,0.011285957,0.178205176,-0.46251736,1.915147384,2.271207093
3,26.302948,33.99440002,19.34205627,51.22646916,64.20018847,37.63133113,148.3763999,0.977315513,0.752118923,4.460538162,0.694075008,0.011298684,0.508012701,-0.034320289,2.809173907,1.802478998
7,49.73339844,58.13903809,40.86793518,60.80459866,69.01235598,50.12409862,289.8460873,0.964942978,0.545572472,7.579824718,0.476510881,0.011307445,-0.128281994,-0.278792892,2.288415542,2.060577198
3,15.88061523,18.86158752,10.80632019,43.93912316,51.29520703,30.45773705,77.04302735,0.982380751,0.860177666,2.640064816,0.827824725,0.011308951,-0.073536436,0.078626748,2.081642614,2.369036639
3,23.66455078,31.90963745,16.06509399,47.61890819,60.6360705,33.66094441,161.599167,0.971872349,0.745280254,4.642026834,0.684925885,0.011316606,0.177011351,0.095086641,1.993870359,2.099292835
5,19.74005127,24.76187134,15.09759521,44.85826772,55.16402513,34.96967545,152.5907266,0.969177347,0.78486289,3.913601611,0.7399194,0.011333554,-0.494290038,0.871470336,2.899709277,3.29796687
0,45.27450562,53.54611206,25.8368988,62.64893578,73.61951913,36.52999766,135.9448602,0.984365545,0.653106689,5.824946645,0.56608108,0.011355358,0.077270358,-0.316563222,2.256174259,2.183231557
1,33.1743927,51.73402405,31.30757141,39.47613613,54.67176152,36.25340166,162.6895042,0.964069264,0.48801184,8.374110593,0.388418132,0.011362974,-0.258291437,-0.253409508,2.002610718,2.320978346
2,50.75950623,57.12495422,35.56915283,70.40748777,78.26437156,52.33000382,386.7207686,0.963693325,0.580660881,7.185529872,0.517275257,0.011364091,-0.174117446,-0.408478838,2.417502533,2.168510364
9,47.64527893,68.38301086,19.15106201,55.85400826,75.27808564,27.75134397,155.7310202,0.980574413,0.527522331,7.92865724,0.433740366,0.011371915,0.239307493,-0.134944943,2.115228955,2.292940828
5,37.01272583,52.23815918,20.60514832,55.1667861,75.23429193,31.97372632,175.8738561,0.978599047,0.645523719,6.061649261,0.57123888,0.011375205,0.002764,0.163323343,1.923263818,2.039164612
0,54.2698822,60.68048096,35.3704834,63.03038571,68.56801745,41.23622052,258.0862793,0.967897038,0.516066224,8.102096316,0.435978375,0.011379755,0.094675796,-0.412253033,2.244021738,2.313605411
9,45.03384399,69.82914734,18.7835083,48.20836506,68.14702397,23.71495359,133.3319594,0.979093514,0.480991091,8.536738867,0.3680469,0.011386991,0.006201645,-0.167429969,2.062109875,2.049094026
3,10.94616699,13.31848145,7.18850708,35.87366445,42.61958357,24.05688385,61.58967867,0.979215387,0.892920053,2.043794095,0.870296613,0.01138733,-0.033604288,0.184588009,2.095928787,2.363679296
9,49.95944214,66.71621704,30.73254395,57.13205937,72.71605194,38.74100947,230.8469999,0.97171044,0.501482382,8.333353299,0.417247073,0.011404617,-0.046745841,-0.119296282,2.208058241,2.113286233
9,42.62660217,53.87365723,23.13578796,60.14712131,72.62492519,39.24348165,99.46485312,0.988078897,0.645903438,6.381241378,0.546258167,0.011418077,-0.099504384,-0.292543432,2.18683459,2.159297882
9,50.51951599,65.6918335,33.04981995,56.71494249,69.93456483,37.57962947,216.5714324,0.971890258,0.479037707,8.676019466,0.392800678,0.011418726,-0.162079254,0.130962546,1.980830633,2.095550842
3,27.9119873,34.16485596,17.05361938,54.73904802,65.85134827,34.27422586,139.2860139,0.979928085,0.759044315,4.30781787,0.704133318,0.011443843,0.443798792,0.062902811,2.763638861,1.967145963
9,44.69496155,59.52055359,29.74641418,58.8143139,75.78528061,40.31427039,131.2955572,0.985163845,0.604809885,6.681345926,0.525166456,0.011466137,-0.131525405,-0.169778089,2.07006574,2.148657133
0,50.49472046,63.06492615,40.84309387,58.16071837,70.45165232,46.74509368,238.1175383,0.970799327,0.521406619,7.993758111,0.439945929,0.011467594,0.072786814,-0.076232839,2.418490841,2.223341328
5,32.72085571,42.11376953,23.70423889,54.70316256,68.81229042,41.10813345,157.7352793,0.979067087,0.682586744,5.567018669,0.620229396,0.011483502,-0.122862093,-0.130349461,2.734757787,2.002436268
4,50.90342712,62.70062256,23.62321472,63.72281822,76.72042925,32.26629725,170.3734059,0.981280497,0.57504133,7.079643532,0.503925798,0.011488403,-0.170063419,-0.230852349,2.177489632,2.147066818
3,55.1882019,60.21105957,29.34411621,66.08147265,71.59665668,41.52885546,263.0227086,0.969848558,0.51348914,8.248711283,0.429718041,0.011490904,0.046713498,-0.052812085,2.032841874,1.927425024
4,31.53530884,46.08638,25.97212219,52.25703059,72.12774452,42.53403216,274.3859832,0.965110309,0.656757788,6.044620112,0.596951033,0.011503698,-0.08366981,-0.135484286,2.23340865,2.085228006
5,45.98219299,57.27560425,29.00318909,59.36770697,71.6310696,41.18569249,281.3982853,0.965945861,0.537535111,7.839707393,0.466290062,0.01150904,-0.316452782,-0.23213756,2.328349863,2.051623434
5,39.75352478,56.50654602,27.77250671,52.26760402,66.2897601,37.95954012,270.4728387,0.96013125,0.511598501,8.26061317,0.435569095,0.011539688,-0.11585619,0.039123866,2.217196281,1.977346357
0,36.1852417,47.42831421,34.88282776,49.17358778,61.20966007,45.97409111,132.741083,0.978669481,0.578439183,7.322566514,0.480928476,0.011542722,-0.182891656,-0.007959203,3.059930821,1.873237154
3,74.53335571,77.79736328,52.89172363,71.25052587,72.989148,52.45747349,171.9106529,0.982406131,0.46224158,8.783141671,0.368637692,0.01155599,0.221124199,-0.029162538,2.172976255,1.985622009
3,54.17362976,57.35105896,27.67922974,64.90065007,65.75479169,37.35965126,256.3856332,0.96644929,0.481283645,8.672804466,0.390109168,0.011559241,0.142350776,-0.103506224,2.01087757,2.097429043
0,54.30657959,61.93453979,38.55752563,67.81320589,76.97283111,48.80113365,145.7303886,0.985543399,0.600828482,6.666014542,0.527161558,0.011567596,-0.015887767,-0.434938085,2.160118669,2.298918562
4,18.23640442,26.05177307,15.51449585,39.36875074,53.23376867,32.83250837,107.4598568,0.975338674,0.776423078,4.066529786,0.727097165,0.011569159,-0.226076084,-0.020091707,2.081854277,2.237441951
2,46.39660645,52.08325195,32.20552063,67.46330376,74.48272728,50.3613373,405.7051723,0.958223931,0.594839186,7.035635414,0.538228657,0.011575404,-0.192638274,-0.369997908,2.559173841,2.237957878
1,54.88258362,67.47679138,41.04476929,60.42134435,71.85947339,46.22680654,214.6138764,0.97479051,0.492452102,8.350735782,0.414169371,0.011588192,-0.164383402,-0.086916422,1.997729215,2.048496756
5,53.35029602,63.97195435,37.58493042,63.41853613,74.34693356,46.45172226,289.4125269,0.968506352,0.529498923,7.798932563,0.457464353,0.011615735,0.0004633,-0.081041001,1.993325334,2.160005179
9,34.74523926,49.05509949,14.73835754,53.1000962,66.49643738,25.32876558,65.98348439,0.989929444,0.636248006,6.497086725,0.547073389,0.011638662,-0.099464081,-0.014856245,1.79380167,2.061308723
0,46.20498657,51.17214966,31.17144775,66.59418148,73.16606167,46.0448535,173.2124198,0.981333622,0.65132281,6.204700175,0.544388087,0.011642157,-0.663352581,-0.156327795,3.172651719,1.832992567
0,53.13356018,73.97895813,44.05369568,53.77412476,71.03571206,44.84830219,221.3136108,0.971526205,0.454577654,8.751712086,0.370154023,0.011642191,0.061926539,-0.223061174,2.048334753,2.068078218
